text,lang,offensive_manual,abusive_manual
Sorry maar kunnen jullie wat doen aan deze scheids het is zo overduidelijk en elke keer weer alles aan fey geven espn scheids commentator allemaal team fey het is toch bizar trieste mensen,nl,,
"'Die joden hadden leipe acties laatst, laten we ook wat verzinnen boertjes, ja kom op! We doen een pre party 🤣🤣🤣🤣🤣🤣",nl,,
Genoeg zo.,nl,,
Jazeker stuur maar terug. Absoluut eredivisie waardig in een aanvallend team,nl,,
Wat heeft dit filmpje met Ugwu te maken?,nl,,
Al met al is er te leven met deze uitslag! We waren de laatste wedstrijden verwend vandaag was het minder. Maar de arbitrage was van een bedenkelijk niveau!!!,nl,,
Je kan slecht invallen en invallen zoals Godts en Traore. Mijn god zeg. Zielloos. Bar en bar slecht.,nl,,
Wat een totale grap is de var 🤡,nl,,
Bro wilt zo graag gakpo zijn,nl,,
"Heel mooi, maar schop degene die Henderson het zo moeilijk maakte uit de club, als dat Kroes geweest is dan onmiddellijk afscheid nemen van deze stoorzender!hij kost veel salaris maar hij is beter dan 3 anderen prutsers hun salaris te samen, zonder Hendo stonden we niet op P2!",nl,,
Als die lui snel scoren word het nog een heet partijtje,nl,,
Helaas gelijk door een cadeautje van de scheids. Maar vooraf voor punt getekend,nl,,
Snel die 2e goal graag 🙌🙌,nl,,
"Ik hoop het, de laatste keren dat Berghuis op het middenveld speelde, werden we compleet overlopen",nl,,
Lesje; er is verschil tussen altijd en soms. Graag gedaan,nl,,
Wat is dit voor opstelling…,nl,,
"Weer zo'n moeilijke, en ook nog eens thuis ... als dat maar goed gaat.

De vraag is nu: in welke minuut krijgt PEC rood? In de 17e minuut? De 23e? 

We gaan het vanavond weer zien. Fijne wedstrijd.😊👍",nl,,
"Eerlijk of niet?
#WILALM  0-2",nl,,
jezus wat is dit nep,nl,,
Pff vreselijke opstelling,nl,,
Hadj Moussa was zo slecht,nl,,
Dan zou je toch zeggen dat Bosz dat gisteren al wist ? Bijzonder dit. PSV en blessures...,nl,,
"Kon ik je ook wel vertellen, maar Priske blijkbaar niet",nl,,
Wat een jankerd die schwalbe koning pasao,nl,,
Een echte Ajacied!!!,nl,,
"Jaja, dat horen we nu echt te vaak hoor! Maar, ook veel wedstrijden genoten.",nl,,
Nog wakker Admin?,nl,,
Trenskow hoort op rechts. Van Persie kunstelt net zo met posities als Van Wonderen deed. Zet je spelers nou eens op hun eigen plek neer.,nl,,
Idioten die zitten te fluiten hou je bek man! Je kan toch niet je eigen gasten zo uitfluiten?,nl,,
"Zelf niets beter..
rijnmond.nl/amp/nieuws/18954…",nl,,
Jullie keepers regelmatig.,nl,,
"Kunnen ook niet scooren, anders waren ze wel in 1e team opgesteld.",nl,,
"doe even normaal idioot ,domme mensen moeten altijd schelden",nl,,
Ik vertrouw het pas zodra het balletje rolt,nl,,
Wat hebben jullie een stelletje teringleijers als supporters zeg,nl,,
houd me hart vast met deze rechtsback,nl,,
"Als club via social media dit soort dingen uiten, over een spandoek gemaakt door supporters.... manman, hoe sneu wil je het hebben? Zeg dan gewoon niets.",nl,,
"Nee, wij zijn ook dramatisch.",nl,,
Dat is niet meer genoeg Heracles,nl,,
Je zal toch maar vertegenwoordigd worden door Goes..,nl,,
Admin nog nooit potje verf aangeraakt🤡,nl,,
"Als de spelers over mentaliteit beginnen, ai, PEC wilde meer, mijn God, op alle posities een betere speler, schamen moet je je, diep.",nl,,
flikker op man altijd is er wat met jullie,nl,,
Nooit een penalty,nl,,
Hier moet je ieta aan doen FC - je weet wie het zijn !!!!! Mij zie je voorlopig niet meer,nl,,
Santi had m echt moeten scoren daar,nl,,
Bizar hoe goed hij is in vergelijking met vorig jaar💪,nl,,
"Facts zijn t, we gaan dik verliezen😪",nl,,
"Was positief over Farioli maar begin me steeds meer te ergeren aan die man.
Waarom nou niet dezelfde opstelling als afgelopen donderdag?",nl,,
Verkoop karsdorp @johanbakayoko_  beetje lachen a zemmel,nl,,
Wie verzint al deze leuke poses op de foto? Jammer dat Cor Varkevisser niet meer op het Kasteel keept. Had hem graag met een hengel en een varken gezien,nl,,
"Dit was geen hands, wilde je zeggen?",nl,,
Owusu is ook echt van glas hoor.,nl,,
"Iemand oprecht verbaasd? Dit is priske. Rare tactieken, rare spelers opstellen en het team heeft nooit enige wil, passie of strijd. HET voetbal onder Priske",nl,,
zijn moeder,nl,,
"Het wordt met de wedstrijd slechter, echt tijd dat ze eens een echte scorende spits gaan kopen en een andere trainer want man man man totaal geen beleven, je speelt gvd thuis dus ga eens met vuur spelen",nl,,
"wij staan bovenaan, wij staan bovenaan ❌️❌️❌️",nl,,
Vind fitz jim nog een beetje te zwak voor dit soort wedstrijden,nl,,
Het kan letterlijk niet fout gaan,nl,,
"Ja, maar je weet nu al hoe het verloop gaat worden met zo’n sukkel",nl,,
Tijd om het in de tweede helft om te draaien🔥,nl,,
Sorry maar zelfs deze .gif is nog leuker dan dit “filmpje” net zoals dat voor onze mannen telt telt dat ook voor jullie als uitdrager van ons @PSV altijd voor de winst willen gaan en helaas in dit geval lag de lat te laag😬,nl,,
Het zal wel niet rustig zijn in de kleedkamer. Moet echt anders de laatste 45 min.,nl,,
Daarnaast weet iedere voetbalsupporter die uitwedstrijden bezoekt dat Heracles het meest gastvrije uitvak heeft van Nederland! Al meer dan 10 jaar! 🇳🇱Maar blijkbaar zaten er Groninger supporters buiten het uitvak die het vuurtje hebben aangestoken!☹️,nl,,
Good evening,nl,,
"De foto klopt niet! Er hoort een foto van ons team met hun nieuwe jasjes. Die zijn flitsender dan het spel op dit moment.

Ga je schamen! Ben benieuwd met wat voor huil verhaal ze na de wedstijd komen. Weet de zin van Priske al: Some time you win, Sometime you lose. Its the game",nl,,
"Tja Rots , gewoon die bal erin schieten #pipo",nl,,
Lekker hoor skiete @keizersjoerd ! 👏Kijk nu al uit naar het commetaar van Michel en Martijn in @Dickvoormekaar2 😂,nl,,
is vak v nou het hele seizoen uitverkocht?,nl,,
"Mooie wedstrijd gezien, az hard gestreden voor deze overwinning!",nl,,
Tweede helft collectief falen van GAE inclusief staf.,nl,,
Doodschamen moeten ze zich …,nl,,
Speelde een top wedstrijd 💪,nl,,
Potverdikkeme wat mooi!,nl,,
Mooi uitzicht vanaf noord,nl,,
Zelfs trauner en hancko waren slecht,nl,,
"Ongelofelijk, Brobbey flikt het!",nl,,
Geweldige assist 🥳🥳🥳🥳🥳🥳,nl,,
Daan Rots kost Twente de zege tegen Feyenoord en Ajax,nl,,
"Zoveel laten lopen, en dan dit terugroepen is gestoord slecht gewoon",nl,,
Terechte winst…alleen moeten we niet te gemakzuchtig worden een krappe 1-0…gewoon doorgaan…we hebben al teveel westrijden aan het eind verloren…we zijn erg nog niet…zijn wel op de goede weg….,nl,,
"Met Bijlow schieten we ook niks op, gele kanarie…",nl,,
Jullie van mij!,nl,,
Aardige bank CL mag geen probleem zijn met deze selectie,nl,,
"Ze kunnen er een uur bij trekken, dan nog scoort er niemand ( helaas)",nl,,
"Schandalige vertoning. Niet 1 kans gecreëerd in 90 min voetbal. Het wordt ook niet beter, maar gevoelsmatig alleen maar slechter. Hopen dat we ons veilig kunnen spelen en dan volgend jaar met een andere trainer maar weer proberen.",nl,,
"Ja, ga lekker naar Zeist en daar huilen.... dat zal vast helpen.
🙄",nl,,
Hij veegt hem waardoor Milambo valt. Dat je verbaasd bent komt omdat Feyenoord bijna nooit een strafschop mee krijgt.,nl,,
"Nee, nog onderweg naar huis.",nl,,
Rot Oosting dan nu een keer op?,nl,,
De ‘u’ zullen we er zelf wel ekkes tussen zetten 👍🏻,nl,,
Laat die bijlow maar niet meer keepen,nl,,
Ajax Amsterdam ❌❌❌❤️🔥,nl,,
En de punten mee naar huis !,nl,,
"Ik heb gemoeg gezien, vanavond dat bedrag nog aftikken en de huur omzetten in koop...😁",nl,,
"Nijkamp moet eruit na dit jaar! 
Hopeloos gefaald. Geen verkopen, geen fatsoenlijke selectie opgeleverd. Spelers minder waard geworden.",nl,,
Alle seinen staan inmiddels op rood.,nl,,
"Trage Van Wolfswinkel, waarom schiet hij niet gelijk",nl,,
Mwah carranza vond wel goed doen. Die verzuipende ueda vind ik triester. The good old verzuipende wedstrijden. Geen deuk in pakje boter schoppen.,nl,,
"#JanVerdonk mr #PantelicPodcast 

jij bent een zielig #Ajacied-je  

#Ajax-#PSV 

#AjaPSV",nl,,
Nijkamp lekker bezig hoor! Ole Saeter komt niet. Vanavond 1 spits in je selectie.,nl,,
"Dramatische BMI resulteert weer in een onzeker elftal.
Wat weet BMI van Martens dat hij überhaupt nog bij de wedstrijd selectie zit. Echt een schande voor de club",nl,,
Tweede helft was het wel een beetje op. Al lang blij dat je hem niet verliest,nl,,
Jullie doen lang met die highlights ik wil na genieten!,nl,,
"Alvast gefeliciteerd. Ajax stelt zijn ouwe vandagen weer op. Kan je op middenveld verdedigen, de snelste loopt 100mtr in 25 seconde.",nl,,
verdonk!!!,nl,,
typisch Nederlands Eredivisie niveau! Wisselen in de laatste minuut,nl,,
Hopen dat die god er een paar maakt dan,nl,,
Ik vroeg me al af wat er in de scheids was gevaren… nu blijkt: een hele vloot. Bruine vloot? Botervloot? #heetwe,nl,,
Dit gaan we nog uit handen geven ook.,nl,,
En nu nog naar binnen met mijn gezin,nl,,
wat een KKR defending man rot op,nl,,
"Ok. Dus het geluk is niet alleen op, het is zelfs al omgedraaid naar PECH. Utrecht wordt dus gewoon 6e en faalt in de playoffs zoals altijd",nl,,
Pure eenzijdige rivaliteit obv afgunst,nl,,
"He is getting better and better! Let’s goooo Ajax 
❌❌❌",nl,,
"Weet ik, maar was misschien logischer",nl,,
Wat is ie goed hè,nl,,
"Bizar slecht spel, alles hangt af van toevalligheden. Te Kloese speelt met vuur en daarom moet hij worden afgezet, daarna kan elk persoon die wel in clubbelang denkt Priske er gewoon uitgooien",nl,,
Dat was buiten de lijn. Terecht penalty gemist. Anders was het onverdiend doelpunt.,nl,,
Wij ook met Santi. Kroes en te Kloese masterclasses,nl,,
Schaam je kanker dood,nl,,
De schaamte voorbij.,nl,,
Mijnans werd gewisseld. Beter laat dan nooit. Gefeliciteerd Lewis.,nl,,
Winnen anders seizoen verloren,nl,,
Zijn haar zit wel lekker.,nl,,
Msn man man je mag ook gewoon wisselen he Bosz!!!,nl,,
Houden zo!,nl,,
"Tja, als zelfs Hancko en Trauner staan te slapen....",nl,,
Dit mag nog geen voetbal heten. Van opleiding tot en met bestuur is pure middelmaat.,nl,,
thank you.. twente.. thank you.. mees hilgers...,nl,,
Tuurlijk veerman....,nl,,
Ivanusec vooral benieuwd naar! Hopelijk pakt hij z'n kans 🙏💯,nl,,
"Dennis gaat lekker op de rivaal hun Twitter reageren op zijn vrije zaterdag avond

Dennis is een kneusje",nl,,
"Dat is een spits. Klaar, vanaf nu basisspeler.",nl,,
Gaat het goed met je? Rode kaart tegen oude club pakken?,nl,,
We zijn internationaal maatje,nl,,
Schrijf maar.... We hadden geen zin...,nl,,
"Ze moeten zich schamen. En wie Zeekoekie nog steeds opstelt, zou nog geen eerste divisie club mogen trainen.",nl,,
Nu nog de beker weggeven aan @GoAheadEaglesNL en dan hup de laan uit! #martensout,nl,,
Tegen zeven man creëert dit spul nog geen kans.,nl,,
Haha kan je niet tegen je verlies,nl,,
"Bizar hè, ook 100x herhaling. Alles anti Feyenoord daar",nl,,
"Deze mag de TS zich persoonlijk aanrekenen.
😒",nl,,
"Game over, twellenreuter out",nl,,
waar is onze andere Amerikaan??,nl,,
Eigenlijk wel een lekkere basis dit. Had alleen nog graag Perisic gezien.,nl,,
Hopen dat Stevie het vandaag ook weer op zn heupen heeft! 🔥🤔,nl,,
Ja Santi was vandaag in z’n eentje vanaf onze 16 naar hun goal gedribbeld. Hou op man.,nl,,
Topper een echte 💪🏾,nl,,
"Gestreden als leeuwen na een onterechte rode kaart. Helemaal verdiend, trainer z’n statement met deze basis heeft erg goed uitgepakt!",nl,,
Wat is er te koop? En dan wel van niveau graag,nl,,
"Heel veel beterschap en vnvnd laat zien hoe belangrijk hij voor Feyenoord is, dat niet iedereen hem kan vervangen. Dit was van een 10 naar een 2. Ik hoop dat we volgens seizoen toch op minstens een 5 kunnen eindigen",nl,,
Wie heeft nog tickets te koop 🙏,nl,,
Geluk hebben wij nooit,nl,,
Weet niet waar jullie buitenspel zien? 😂,nl,,
Als Twente in de buurt van de 16 meter komt weet je bijna al dat de voorzet niet aankomt of een rollertje op doel komt. Hetis een structureel probleem dat Bruggink met zijn aankopen niet heeft opgelost. Ltaief en Lammers zijn mooie voetballer maar nauwelijks effectief,nl,,
Kansloos kut tyfus elftal,nl,,
Die brengt ook nog niks,nl,,
Metinho erin….voordat de 1-1 valt…in een veld vol  onkunde….,nl,,
"Haha ja die gedachte kwam ook in me op.

Maar als je het dan zo doet, houden we het op een technisch hoogstandje",nl,,
"Hier ook blij met de 3 punten, maar ik ergerde me kapot aan het geklungel wat vooraf aan de 1-1 ging😬 Daar werd zo slecht verdedigd….

#Ajax ❌❌❌",nl,,
"Klootzakken!!! Godverdomme je had hier minimaal 4 of 5x moeten scoren.  En waarom laat je een CV staan die al geel heeft?
Verschueren 2x, Neghli,  Lauritsen, Kitolano. En waar bleven de wissels? Kayky? Metinho? Mijn telefoon heeft vliegles gekregen na de 1-1. Gvd wat ben ik boos!",nl,,
"Ah joh, volgend seizoen is die fitter dan ooit",nl,,
Denk derde in de rij achter Beelen en Trauner. Ken die beter minuten maken in dit elftal en die jaar de Coolsingel schieten.,nl,,
"Hendo, Weghorst  , Sutalo, Klaassen",nl,,
Ledezma ondersteunen in zijn rug!,nl,,
Het is hem gegund 🫡,nl,,
"Weghorst bakte er niks van, ookal vond ik als Ajax fan t beetje een vage penalty",nl,,
Gast jij bent voor fc fraude. Ga bij je eigen club twitteren.,nl,,
"Wat een vertoning weer bij een wedstrijd die je MOET winnen, er is niks meer over van het Feyenoord van slot",nl,,
Mitchell ball in de tweede helft we zijn daar❤️,nl,,
Zeker weten mag m’n mening hebben net jij over andere toch of niet?,nl,,
"Dat vuur, die passie. DAT willen we zien vanavond. Voorafgaand, tijdens en na de wedstrijd. 90 minuten lang (plus blessuretijd) voor ONZE club uit Amsterdam. ❌️❌️❌️",nl,,
Ga huilen alsjeblieft,nl,,
Gaan ze weer net zo lang door tot hunnie scoren?! 🤯,nl,,
"Het was heel erg matig. Tegen 10 geef je het bijna weg. Had Henderson gewoon laten gaan, nu had je hem nodig. Deze veel te dure speler brengt het gewoon niet. Nu week rust en hopelijk dan Henderson Weghorst Pasveer sutalo terug",nl,,
"Dan verlies je dankzij zo'n eigen goal en met weer zo'n wedstrijdspel. Handhaving zou een makkelijk doel moeten zijn voor onze FC, maar als er op deze manier gespeeld blijft worden, gaat dat nog heel lastig worden.",nl,,
trieste tering debiel,nl,,
Stijf in de kruising,nl,,
@johanbakayoko_  blijf lekker op de bank zitten fuckn kut chocolade bol,nl,,
We blijven gewoon blunders maken…,nl,,
Winnen en je staat 4e….dan weet je het wel!,nl,,
Waarom krijgt Hartman zoveel krediet en Smal die al weken 1 van de beste spelers is op de bank.,nl,,
Wat een leider 💪,nl,,
Wat een speler! 👏🏼👏🏼,nl,,
Trauner is al heel lang slecht,nl,,
Ga je heel diep schamen,nl,,
Speaker Sjoerd.,nl,,
Is er dus geen resale geweest?,nl,,
Ja dat is wel de ervaring hè,nl,,
Kunnen we aub stoppen met deze achterlijke groeps cirkel therapie na een duel. Houd op met me hoor.,nl,,
Zo jammer dit,nl,,
"Strijd ❌
Passie ❌
Trots ❌
Het is geen team, geen communicatie. People manager en Verbinder nodig….",nl,,
Een off-day tegen Ajax en een off-day tegen PSV. De traditionele toppers. Hoe kan dat? Een mentale kwestie?,nl,,
Je mag ook best benoemen waarom..,nl,,
Nou wat verrassend weer......,nl,,
"Tweede kans, tweede goal. 

Als je dit verliest heb je het aan jezelf te danken. Ongelofelijk zeg.",nl,,
"4 punten,  thuis heb je ook gelijk gespeeld",nl,,
"Met zo weinig Nederlandse spelers wordt het inderdaad steeds minder. 😂 
“Oh als ze stil zijn moeten we onze handen hoog doen”",nl,,
"Goed gespeeld. 
Gefeliciteerd met de tweede plek en de CL inkomsten aankomend seizoen.",nl,,
I believe he was been paid salary,nl,,
Geen idee wat er sinds Twente-uit aan de hand is. (Rest-)verdediging lijkt op het niveau onder Van ‘t Schip.,nl,,
Ik denk dat Feyenoord vandaag het uitzicht op de 2 plaats verspeeld heeft!,nl,,
@KNVB zitten we weer te snurken??? Dit.was gewoon een gele kaart minimaal.,nl,,
wordt het op tv uitgezonden?,nl,,
"Weer een bewijs van ""te klein voor het tafellaken, en te groot voor het servet. Weer in de eindfase tekort komen. Jammer, AZ blijft een provincie cluppie.",nl,,
"De ene is spits, de ander vleugelspeler. Speelde bij de o21.",nl,,
Mitchel van Bergen. In alles speel je met 10 man.,nl,,
"Oneens, Feijenoord heeft een prima elftal staan. Spelen super effectief en maken gebruik van blunders van Twente. Twente heeft daarentegen een matig elftal staan.",nl,,
Zo snel mogelijk uit de Eredivisie stappen en afscheid nemen van ESPN.. Pro League here we come,nl,,
Er staat wel iemand te praten maar je hebt niemand aan de lijn hè.,nl,,
Jullie hebben echt 90 minuten gezongen veel respect vanuit een az supporter,nl,,
"Ramaj van eerste keeper, naar boodschappen bezorger",nl,,
toch?? ben jaloers,nl,,
"Hahaha! Prutsers. 
Als Heraclied kan ik hartelijk lachen om het amateurisme van deze puberale sukkels.",nl,,
Lekker Ajax account volgen kerel😂,nl,,
Geweldige prestatie! Enorm genoten!! 💪🏻,nl,,
"ziet er niet uit
ga voetballen joh stelletje mietjes",nl,,
"Antman of Breum halen van Go Ahead, die weten de spits iig wel te vinden",nl,,
Zo fucking verdiend ❤️❤️❤️,nl,,
Wel een trainer met een eigen visie 💪🏻#vanpersie 🫣,nl,,
Aalbers heeft volledig gefaald met deze selectie. Peperduur maar los zand.,nl,,
Grootste kans van psv kwam uit een ingooi die voor ajax moest zijn. 2 keer krijgt ajax onterecht geen corner. En nu stoppen met janken.,nl,,
Ze moeten dinsdag tegen Arsenal 1-3 dan 😊,nl,,
tillman ook op de bank! die is zwak,nl,,
Wel gestreden en dat maakt dat we hier tevreden mee zijn. Kippenvel krijg ik wel van onze 12e tegenstander ...,nl,,
"Nou gelukkig scoort Taylor net. 😂

Maar ik vraag me dus net als andere waarom Weghorst penalty's neemt. Hij staat nu op 21 raak 13 mis, dat is niet best.",nl,,
Heerlijk afgemaakt!,nl,,
En wat voor een 🤩,nl,,
Laat Henderson toch x staan man.,nl,,
